Passport,Destination,Requirement,duration,passport-id
Turkey,Thailand,-1,0,36208
Turkey,Timor-Leste,visa on arrival,30,36209
Turkey,Togo,visa on arrival,15,36210
Turkey,Tonga,visa on arrival,31,36211
Turkey,Trinidad and Tobago,-1,0,36212
Turkey,Tunisia,-1,0,36213
Turkey,Turkmenistan,visa required,0,36214
Turkey,Tuvalu,visa on arrival,30,36215
Turkey,Turkey,-1,0,36216
Turkey,Uganda,e-visa,0,36217
Turkey,Ukraine,-1,0,36218
Turkey,United Arab Emirates,visa required,0,36219
Turkey,United Kingdom,visa required,0,36220
Turkey,United States,visa required,0,36221
Turkey,Uruguay,-1,0,36222
Turkey,Uzbekistan,-1,0,36223
Turkey,Vanuatu,-1,0,36224
Turkey,Vatican,visa required,0,36225
Turkey,Venezuela,-1,0,36226
Turkey,Vietnam,e-visa,90,36227
Turkey,Yemen,visa required,0,36228
Turkey,Zambia,visa on arrival,90,36229
Turkey,Zimbabwe,visa on arrival,90,36230
Turkey,Afghanistan,visa required,0,36231
Turkey,Dominica,-1,0,36232
Turkey,Haiti,-1,0,36233
Turkey,Seychelles,-1,0,36234
Turkmenistan,Albania,e-visa,0,36235
Turkmenistan,Algeria,visa required,0,36236
Turkmenistan,Andorra,visa required,0,36237
Turkmenistan,Angola,visa required,0,36238
Turkmenistan,Antigua and Barbuda,-1,0,36239
Turkmenistan,Argentina,visa required,0,36240
Turkmenistan,Armenia,e-visa,120,36241
Turkmenistan,Australia,e-visa,0,36242
Turkmenistan,Austria,visa required,0,36243
Turkmenistan,Azerbaijan,e-visa,30,36244
Turkmenistan,Bahamas,e-visa,0,36245
Turkmenistan,Bahrain,e-visa,0,36246
Turkmenistan,Bangladesh,visa on arrival,30,36247
Turkmenistan,Barbados,-1,0,36248
Turkmenistan,Belarus,visa required,0,36249
Turkmenistan,Belgium,visa required,0,36250
Turkmenistan,Belize,visa required,0,36251
Turkmenistan,Benin,e-visa,0,36252
Turkmenistan,Bhutan,e-visa,0,36253
Turkmenistan,Bolivia,visa on arrival,90,36254
Turkmenistan,Bosnia and Herzegovina,visa required,0,36255
Turkmenistan,Botswana,e-visa,0,36256
Turkmenistan,Brazil,visa required,0,36257
Turkmenistan,Brunei,visa required,0,36258
Turkmenistan,Bulgaria,visa required,0,36259
Turkmenistan,Burkina Faso,e-visa,0,36260
Turkmenistan,Burundi,visa on arrival,30,36261
Turkmenistan,Cambodia,visa on arrival,30,36262
Turkmenistan,Cameroon,e-visa,0,36263
Turkmenistan,Canada,visa required,0,36264
Turkmenistan,Cape Verde,visa on arrival,0,36265
Turkmenistan,Central African Republic,visa required,0,36266
Turkmenistan,Chad,visa required,0,36267
Turkmenistan,Chile,visa required,0,36268
Turkmenistan,China,visa required,0,36269
Turkmenistan,Colombia,e-visa,0,36270
Turkmenistan,Comoros,visa on arrival,45,36271
Turkmenistan,Congo,visa required,0,36272
Turkmenistan,DR Congo,e-visa,90,36273
Turkmenistan,Costa Rica,visa required,0,36274
Turkmenistan,Ivory Coast,e-visa,90,36275
Turkmenistan,Croatia,visa required,0,36276
Turkmenistan,Cuba,visa required,30,36277
Turkmenistan,Cyprus,visa required,0,36278
Turkmenistan,Czech Republic,visa required,0,36279
Turkmenistan,Denmark,visa required,0,36280
Turkmenistan,Djibouti,e-visa,90,36281
Turkmenistan,Dominican Republic,visa required,0,36282
Turkmenistan,Ecuador,-1,0,36283
Turkmenistan,Egypt,visa required,0,36284
Turkmenistan,El Salvador,e-visa,0,36285
Turkmenistan,Equatorial Guinea,e-visa,0,36286
Turkmenistan,Eritrea,visa required,0,36287
Turkmenistan,Estonia,visa required,0,36288
Turkmenistan,Swaziland,visa required,0,36289
Turkmenistan,Ethiopia,e-visa,90,36290
Turkmenistan,Fiji,visa required,0,36291
Turkmenistan,Finland,visa required,0,36292
Turkmenistan,France,visa required,0,36293
Turkmenistan,Gabon,e-visa,90,36294
Turkmenistan,Gambia,-1,0,36295
Turkmenistan,Georgia,-1,0,36296
Turkmenistan,Germany,visa required,0,36297
Turkmenistan,Ghana,visa required,0,36298
Turkmenistan,Greece,visa required,0,36299
Turkmenistan,Grenada,visa required,0,36300
Turkmenistan,Guatemala,visa required,0,36301
Turkmenistan,Guinea,e-visa,90,36302
Turkmenistan,Guinea-Bissau,visa on arrival,90,36303
Turkmenistan,Guyana,visa required,0,36304
Turkmenistan,Honduras,visa required,0,36305
Turkmenistan,Hong Kong,e-visa,0,36306
Turkmenistan,Hungary,visa required,0,36307
Turkmenistan,Iceland,visa required,0,36308
Turkmenistan,India,visa required,0,36309
Turkmenistan,Indonesia,e-visa,0,36310
Turkmenistan,Iran,visa on arrival,30,36311
Turkmenistan,Iraq,visa required,0,36312
Turkmenistan,Ireland,visa required,0,36313
Turkmenistan,Israel,visa required,0,36314
Turkmenistan,Italy,visa required,0,36315
Turkmenistan,Jamaica,visa on arrival,30,36316
Turkmenistan,Japan,visa required,0,36317
Turkmenistan,Jordan,visa on arrival,0,36318
Turkmenistan,Kazakhstan,e-visa,0,36319
Turkmenistan,Kenya,e-visa,90,36320
Turkmenistan,Kiribati,visa required,0,36321
Turkmenistan,Kosovo,visa required,0,36322
Turkmenistan,Kuwait,visa required,0,36323
Turkmenistan,Kyrgyzstan,e-visa,0,36324
Turkmenistan,Laos,visa on arrival,30,36325
Turkmenistan,Latvia,visa required,0,36326
Turkmenistan,Lebanon,visa on arrival,30,36327
Turkmenistan,Lesotho,e-visa,14,36328
Turkmenistan,Liberia,visa required,0,36329
Turkmenistan,Libya,visa required,0,36330
Turkmenistan,Liechtenstein,visa required,0,36331
Turkmenistan,Lithuania,visa required,0,36332
Turkmenistan,Luxembourg,visa required,0,36333
Turkmenistan,Macao,visa on arrival,30,36334
Turkmenistan,Madagascar,visa on arrival,90,36335
Turkmenistan,Malawi,e-visa,90,36336
Turkmenistan,Malaysia,-1,0,36337
Turkmenistan,Maldives,visa on arrival,30,36338
Turkmenistan,Mali,visa required,0,36339
Turkmenistan,Malta,visa required,0,36340
Turkmenistan,Marshall Islands,visa on arrival,90,36341
Turkmenistan,Mauritania,visa on arrival,0,36342
Turkmenistan,Mauritius,visa on arrival,60,36343
Turkmenistan,Mexico,visa required,0,36344
Turkmenistan,Moldova,e-visa,0,36345
Turkmenistan,Monaco,visa required,0,36346
Turkmenistan,Mongolia,visa required,0,36347
Turkmenistan,Montenegro,visa required,0,36348
Turkmenistan,Morocco,visa required,0,36349
Turkmenistan,Mozambique,visa on arrival,30,36350
Turkmenistan,Myanmar,visa required,0,36351
Turkmenistan,Namibia,-1,0,36352
Turkmenistan,Nauru,visa required,0,36353
Turkmenistan,Nepal,visa on arrival,150,36354
Turkmenistan,Netherlands,visa required,0,36355
Turkmenistan,New Zealand,visa required,0,36356
Turkmenistan,Nicaragua,visa on arrival,30,36357
Turkmenistan,Niger,visa required,0,36358
Turkmenistan,Nigeria,e-visa,0,36359
Turkmenistan,North Korea,visa required,0,36360
Turkmenistan,North Macedonia,visa required,0,36361
Turkmenistan,Norway,visa required,0,36362
Turkmenistan,Oman,e-visa,0,36363
Turkmenistan,Pakistan,e-visa,0,36364
Turkmenistan,Palau,visa on arrival,30,36365
Turkmenistan,Palestine,visa free,0,36366
Turkmenistan,Panama,visa required,0,36367
Turkmenistan,Papua New Guinea,e-visa,0,36368
Turkmenistan,Paraguay,visa required,0,36369
Turkmenistan,Peru,visa required,0,36370
Turkmenistan,Philippines,-1,0,36371
Turkmenistan,Poland,visa required,0,36372
Turkmenistan,Portugal,visa required,0,36373
Turkmenistan,Qatar,visa required,0,36374
Turkmenistan,Romania,visa required,0,36375
Turkmenistan,Russia,visa required,0,36376
Turkmenistan,Rwanda,visa on arrival,30,36377
Turkmenistan,Saint Kitts and Nevis,e-visa,0,36378
Turkmenistan,Saint Lucia,visa required,0,36379
Turkmenistan,Samoa,visa on arrival,90,36380
Turkmenistan,San Marino,visa required,0,36381
Turkmenistan,Sao Tome and Principe,e-visa,0,36382
Turkmenistan,Saudi Arabia,visa required,0,36383
Turkmenistan,Senegal,visa required,0,36384
Turkmenistan,Serbia,visa required,0,36385
Turkmenistan,Sierra Leone,visa on arrival,30,36386
Turkmenistan,Singapore,e-visa,0,36387
Turkmenistan,Slovakia,visa required,0,36388
Turkmenistan,Slovenia,visa required,0,36389
Turkmenistan,Solomon Islands,visa required,0,36390
Turkmenistan,Somalia,visa required,0,36391
Turkmenistan,South Africa,visa required,0,36392
Turkmenistan,South Korea,e-visa,0,36393
Turkmenistan,South Sudan,e-visa,0,36394
Turkmenistan,Spain,visa required,0,36395
Turkmenistan,Sri Lanka,e-visa,30,36396
Turkmenistan,Saint Vincent and the Grenadines,-1,0,36397
Turkmenistan,Sudan,visa required,0,36398
Turkmenistan,Suriname,visa required,90,36399
Turkmenistan,Sweden,visa required,0,36400
Turkmenistan,Switzerland,visa required,0,36401
Turkmenistan,Syria,visa required,0,36402
Turkmenistan,Taiwan,visa required,0,36403
Turkmenistan,Tajikistan,visa on arrival,45,36404
Turkmenistan,Tanzania,e-visa,0,36405
Turkmenistan,Thailand,visa required,0,36406
Turkmenistan,Timor-Leste,visa on arrival,30,36407
Turkmenistan,Togo,visa on arrival,15,36408
Turkmenistan,Tonga,visa required,0,36409
Turkmenistan,Trinidad and Tobago,visa required,0,36410
Turkmenistan,Tunisia,visa required,0,36411
Turkmenistan,Turkmenistan,-1,0,36412
Turkmenistan,Tuvalu,visa on arrival,30,36413
Turkmenistan,Turkey,visa required,0,36414
Turkmenistan,Uganda,e-visa,0,36415
Turkmenistan,Ukraine,visa required,0,36416
Turkmenistan,United Arab Emirates,visa required,0,36417
Turkmenistan,United Kingdom,visa required,0,36418
Turkmenistan,United States,visa required,0,36419
Turkmenistan,Uruguay,visa required,0,36420
Turkmenistan,Uzbekistan,e-visa,0,36421
Turkmenistan,Vanuatu,visa required,0,36422
Turkmenistan,Vatican,visa required,0,36423
Turkmenistan,Venezuela,visa required,0,36424
Turkmenistan,Vietnam,e-visa,90,36425
Turkmenistan,Yemen,visa required,0,36426
Turkmenistan,Zambia,e-visa,0,36427
Turkmenistan,Zimbabwe,visa on arrival,90,36428
Turkmenistan,Afghanistan,visa required,0,36429
Turkmenistan,Dominica,-1,0,36430
Turkmenistan,Haiti,-1,0,36431
Turkmenistan,Seychelles,-1,0,36432
Tuvalu,Albania,e-visa,0,36433
Tuvalu,Algeria,visa required,0,36434
Tuvalu,Andorra,-1,0,36435
Tuvalu,Angola,-1,0,36436
Tuvalu,Antigua and Barbuda,-1,0,36437
Tuvalu,Argentina,visa required,0,36438
Tuvalu,Armenia,e-visa,120,36439
Tuvalu,Australia,e-visa,0,36440
Tuvalu,Austria,-1,0,36441
Tuvalu,Azerbaijan,visa required,0,36442
Tuvalu,Bahamas,-1,0,36443
Tuvalu,Bahrain,e-visa,0,36444
Tuvalu,Bangladesh,visa on arrival,30,36445
Tuvalu,Barbados,-1,0,36446
Tuvalu,Belarus,visa required,0,36447
Tuvalu,Belgium,-1,0,36448
Tuvalu,Belize,visa free,0,36449
Tuvalu,Benin,e-visa,0,36450
Tuvalu,Bhutan,e-visa,0,36451
Tuvalu,Bolivia,visa on arrival,90,36452
Tuvalu,Bosnia and Herzegovina,-1,0,36453
Tuvalu,Botswana,-1,0,36454
Tuvalu,Brazil,visa required,0,36455
Tuvalu,Brunei,visa required,0,36456
Tuvalu,Bulgaria,-1,0,36457
Tuvalu,Burkina Faso,e-visa,0,36458
Tuvalu,Burundi,visa on arrival,30,36459
Tuvalu,Cambodia,visa on arrival,30,36460
Tuvalu,Cameroon,e-visa,0,36461
Tuvalu,Canada,visa required,0,36462
Tuvalu,Cape Verde,visa on arrival,0,36463
Tuvalu,Central African Republic,visa required,0,36464
Tuvalu,Chad,visa required,0,36465
Tuvalu,Chile,visa required,0,36466
Tuvalu,China,visa required,0,36467
Tuvalu,Colombia,e-visa,0,36468
Tuvalu,Comoros,visa on arrival,45,36469
Tuvalu,Congo,visa required,0,36470
Tuvalu,DR Congo,e-visa,90,36471
Tuvalu,Costa Rica,-1,0,36472
Tuvalu,Ivory Coast,e-visa,90,36473
Tuvalu,Croatia,-1,0,36474
Tuvalu,Cuba,visa required,30,36475
Tuvalu,Cyprus,-1,0,36476
Tuvalu,Czech Republic,-1,0,36477
Tuvalu,Denmark,-1,0,36478
Tuvalu,Djibouti,e-visa,90,36479
Tuvalu,Dominican Republic,visa free,0,36480
Tuvalu,Ecuador,-1,0,36481
Tuvalu,Egypt,visa on arrival,30,36482
Tuvalu,El Salvador,-1,0,36483
Tuvalu,Equatorial Guinea,e-visa,0,36484
Tuvalu,Eritrea,visa required,0,36485
Tuvalu,Estonia,-1,0,36486
Tuvalu,Swaziland,-1,0,36487
Tuvalu,Ethiopia,e-visa,90,36488
Tuvalu,Fiji,-1,0,36489
Tuvalu,Finland,-1,0,36490
Tuvalu,France,visa free,0,36491
Tuvalu,Gabon,e-visa,90,36492
Tuvalu,Gambia,-1,0,36493
Tuvalu,Georgia,e-visa,0,36494
Tuvalu,Germany,-1,0,36495
Tuvalu,Ghana,visa required,0,36496
Tuvalu,Greece,-1,0,36497
Tuvalu,Grenada,-1,0,36498
Tuvalu,Guatemala,-1,0,36499
Tuvalu,Guinea,e-visa,90,36500
Tuvalu,Guinea-Bissau,visa on arrival,90,36501
Tuvalu,Guyana,visa required,0,36502
Tuvalu,Honduras,-1,0,36503
Tuvalu,Hong Kong,-1,0,36504
Tuvalu,Hungary,-1,0,36505
Tuvalu,Iceland,-1,0,36506
Tuvalu,India,e-visa,30,36507
Tuvalu,Indonesia,e-visa,0,36508
Tuvalu,Iran,visa on arrival,30,36509
Tuvalu,Iraq,visa required,0,36510
Tuvalu,Ireland,-1,0,36511
Tuvalu,Israel,visa required,0,36512
Tuvalu,Italy,-1,0,36513
Tuvalu,Jamaica,visa free,0,36514
Tuvalu,Japan,visa required,0,36515
Tuvalu,Jordan,visa on arrival,0,36516
Tuvalu,Kazakhstan,e-visa,0,36517
Tuvalu,Kenya,e-visa,90,36518
Tuvalu,Kiribati,-1,0,36519
Tuvalu,Kosovo,-1,0,36520
Tuvalu,Kuwait,visa required,0,36521
Tuvalu,Kyrgyzstan,e-visa,0,36522
Tuvalu,Laos,visa on arrival,30,36523
Tuvalu,Latvia,-1,0,36524
Tuvalu,Lebanon,visa required,0,36525
Tuvalu,Lesotho,-1,0,36526
Tuvalu,Liberia,visa required,0,36527
Tuvalu,Libya,visa required,0,36528
Tuvalu,Liechtenstein,-1,0,36529
Tuvalu,Lithuania,-1,0,36530
Tuvalu,Luxembourg,-1,0,36531
Tuvalu,Macao,visa on arrival,30,36532
Tuvalu,Madagascar,visa on arrival,90,36533
Tuvalu,Malawi,-1,0,36534
Tuvalu,Malaysia,-1,0,36535
Tuvalu,Maldives,visa on arrival,30,36536
Tuvalu,Mali,visa required,0,36537
Tuvalu,Malta,-1,0,36538
Tuvalu,Marshall Islands,visa on arrival,90,36539
Tuvalu,Mauritania,visa on arrival,0,36540
Tuvalu,Mauritius,-1,0,36541
Tuvalu,Mexico,visa required,0,36542
Tuvalu,Moldova,-1,0,36543
Tuvalu,Monaco,-1,0,36544
Tuvalu,Mongolia,e-visa,0,36545
Tuvalu,Montenegro,visa required,0,36546
Tuvalu,Morocco,visa required,0,36547
Tuvalu,Mozambique,visa on arrival,30,36548
Tuvalu,Myanmar,visa required,0,36549
Tuvalu,Namibia,visa required,0,36550
Tuvalu,Nauru,visa on arrival,0,36551
Tuvalu,Nepal,visa on arrival,150,36552
Tuvalu,Netherlands,-1,0,36553
Tuvalu,New Zealand,visa required,0,36554
Tuvalu,Nicaragua,-1,0,36555
Tuvalu,Niger,visa required,0,36556
Tuvalu,Nigeria,e-visa,0,36557
Tuvalu,North Korea,visa required,0,36558
Tuvalu,North Macedonia,visa required,0,36559
Tuvalu,Norway,-1,0,36560
Tuvalu,Oman,e-visa,0,36561
Tuvalu,Pakistan,e-visa,0,36562
Tuvalu,Palau,visa on arrival,30,36563
Tuvalu,Palestine,visa free,0,36564
Tuvalu,Panama,-1,0,36565
Tuvalu,Papua New Guinea,e-visa,60,36566
Tuvalu,Paraguay,visa required,0,36567
Tuvalu,Peru,-1,0,36568
Tuvalu,Philippines,-1,0,36569
Tuvalu,Poland,-1,0,36570
Tuvalu,Portugal,-1,0,36571
Tuvalu,Qatar,visa required,0,36572
Tuvalu,Romania,-1,0,36573
Tuvalu,Russia,visa required,0,36574
Tuvalu,Rwanda,e-visa,0,36575
Tuvalu,Saint Kitts and Nevis,-1,0,36576
Tuvalu,Saint Lucia,-1,0,36577
Tuvalu,Samoa,visa on arrival,90,36578
Tuvalu,San Marino,-1,0,36579
Tuvalu,Sao Tome and Principe,e-visa,0,36580
Tuvalu,Saudi Arabia,visa required,0,36581
Tuvalu,Senegal,visa on arrival,30,36582
Tuvalu,Serbia,visa required,0,36583
Tuvalu,Sierra Leone,visa on arrival,30,36584
Tuvalu,Singapore,-1,0,36585
Tuvalu,Slovakia,-1,0,36586
Tuvalu,Slovenia,-1,0,36587
Tuvalu,Solomon Islands,visa on arrival,90,36588
Tuvalu,Somalia,visa required,0,36589
Tuvalu,South Africa,visa required,0,36590
Tuvalu,South Korea,-1,0,36591
Tuvalu,South Sudan,e-visa,0,36592
Tuvalu,Spain,-1,0,36593
Tuvalu,Sri Lanka,e-visa,30,36594
Tuvalu,Saint Vincent and the Grenadines,-1,0,36595
Tuvalu,Sudan,visa required,0,36596
Tuvalu,Suriname,visa required,90,36597
Tuvalu,Sweden,-1,0,36598
Tuvalu,Switzerland,-1,0,36599
Tuvalu,Syria,visa required,0,36600
Tuvalu,Taiwan,-1,0,36601
Tuvalu,Tajikistan,e-visa,0,36602
Tuvalu,Tanzania,-1,0,36603
Tuvalu,Thailand,e-visa,0,36604
Tuvalu,Timor-Leste,visa on arrival,30,36605
Tuvalu,Togo,visa on arrival,15,36606
Tuvalu,Tonga,visa on arrival,31,36607
Tuvalu,Trinidad and Tobago,visa free,0,36608
Tuvalu,Tunisia,visa required,0,36609
Tuvalu,Turkmenistan,visa required,0,36610
Tuvalu,Tuvalu,-1,0,36611
Tuvalu,Turkey,visa required,0,36612
Tuvalu,Uganda,e-visa,0,36613
Tuvalu,Ukraine,visa required,0,36614
Tuvalu,United Arab Emirates,visa required,0,36615
Tuvalu,United Kingdom,-1,0,36616
Tuvalu,United States,visa required,0,36617
Tuvalu,Uruguay,visa required,0,36618
Tuvalu,Uzbekistan,e-visa,0,36619
Tuvalu,Vanuatu,-1,0,36620
Tuvalu,Vatican,-1,0,36621
Tuvalu,Venezuela,visa required,0,36622
Tuvalu,Vietnam,e-visa,90,36623
Tuvalu,Yemen,visa required,0,36624
Tuvalu,Zambia,-1,0,36625
Tuvalu,Zimbabwe,-1,0,36626
Tuvalu,Afghanistan,visa required,0,36627
Tuvalu,Dominica,-1,0,36628
Tuvalu,Haiti,-1,0,36629
Tuvalu,Seychelles,-1,0,36630
Uganda,Albania,e-visa,0,36631
Uganda,Algeria,visa required,0,36632
Uganda,Andorra,visa required,0,36633
Uganda,Angola,visa required,0,36634
Uganda,Antigua and Barbuda,-1,0,36635
Uganda,Argentina,visa required,0,36636
Uganda,Armenia,visa required,0,36637
Uganda,Australia,e-visa,0,36638
Uganda,Austria,visa required,0,36639
Uganda,Azerbaijan,visa required,0,36640
Uganda,Bahamas,-1,0,36641
Uganda,Bahrain,e-visa,0,36642
Uganda,Bangladesh,visa on arrival,30,36643
Uganda,Barbados,-1,0,36644
Uganda,Belarus,visa required,0,36645
Uganda,Belgium,visa required,0,36646
Uganda,Belize,visa free,0,36647
Uganda,Benin,-1,0,36648
Uganda,Bhutan,e-visa,0,36649
Uganda,Bolivia,visa on arrival,90,36650
Uganda,Bosnia and Herzegovina,visa required,0,36651
Uganda,Botswana,-1,0,36652
Uganda,Brazil,visa required,0,36653
Uganda,Brunei,visa required,0,36654
Uganda,Bulgaria,visa required,0,36655
Uganda,Burkina Faso,e-visa,0,36656
Uganda,Burundi,-1,0,36657
Uganda,Cambodia,visa on arrival,30,36658
Uganda,Cameroon,e-visa,0,36659
Uganda,Canada,visa required,0,36660
Uganda,Cape Verde,visa on arrival,0,36661
Uganda,Central African Republic,visa required,0,36662
Uganda,Chad,visa required,0,36663
Uganda,Chile,visa required,0,36664
Uganda,China,visa required,0,36665
Uganda,Colombia,e-visa,0,36666
Uganda,Comoros,visa on arrival,45,36667
Uganda,Congo,visa required,0,36668
Uganda,DR Congo,e-visa,90,36669
Uganda,Costa Rica,visa required,0,36670
Uganda,Ivory Coast,e-visa,90,36671
Uganda,Croatia,visa required,0,36672
Uganda,Cuba,visa required,30,36673
Uganda,Cyprus,visa required,0,36674
Uganda,Czech Republic,visa required,0,36675
Uganda,Denmark,visa required,0,36676
Uganda,Djibouti,e-visa,90,36677
Uganda,Dominican Republic,visa required,0,36678
Uganda,Ecuador,-1,0,36679
Uganda,Egypt,visa required,0,36680
Uganda,El Salvador,e-visa,0,36681
Uganda,Equatorial Guinea,e-visa,0,36682
Uganda,Eritrea,visa free,0,36683
Uganda,Estonia,visa required,0,36684
Uganda,Swaziland,-1,0,36685
Uganda,Ethiopia,visa on arrival,90,36686
Uganda,Fiji,-1,0,36687
Uganda,Finland,visa required,0,36688
Uganda,France,visa required,0,36689
Uganda,Gabon,e-visa,90,36690
Uganda,Gambia,-1,0,36691
Uganda,Georgia,e-visa,0,36692
Uganda,Germany,visa required,0,36693
Uganda,Ghana,-1,0,36694
Uganda,Greece,visa required,0,36695
Uganda,Grenada,-1,0,36696
Uganda,Guatemala,visa required,0,36697
Uganda,Guinea,e-visa,90,36698
Uganda,Guinea-Bissau,visa on arrival,90,36699
Uganda,Guyana,visa required,0,36700
Uganda,Honduras,visa required,0,36701
Uganda,Hong Kong,-1,0,36702
Uganda,Hungary,visa required,0,36703
Uganda,Iceland,visa required,0,36704
Uganda,India,e-visa,30,36705
Uganda,Indonesia,e-visa,0,36706
Uganda,Iran,visa on arrival,30,36707
Uganda,Iraq,visa required,0,36708
Uganda,Ireland,visa required,0,36709
Uganda,Israel,visa required,0,36710
Uganda,Italy,visa required,0,36711
Uganda,Jamaica,visa free,0,36712
Uganda,Japan,visa required,0,36713
Uganda,Jordan,e-visa,0,36714
Uganda,Kazakhstan,e-visa,0,36715
Uganda,Kenya,visa free,0,36716
Uganda,Kiribati,-1,0,36717
Uganda,Kosovo,visa required,0,36718
Uganda,Kuwait,visa required,0,36719
Uganda,Kyrgyzstan,e-visa,0,36720
Uganda,Laos,visa on arrival,30,36721
Uganda,Latvia,visa required,0,36722
Uganda,Lebanon,visa required,0,36723
Uganda,Lesotho,-1,0,36724
Uganda,Liberia,visa required,0,36725
Uganda,Libya,visa required,0,36726
Uganda,Liechtenstein,visa required,0,36727
Uganda,Lithuania,visa required,0,36728
Uganda,Luxembourg,visa required,0,36729
Uganda,Macao,visa on arrival,30,36730
Uganda,Madagascar,visa on arrival,90,36731
Uganda,Malawi,-1,0,36732
Uganda,Malaysia,-1,0,36733
Uganda,Maldives,visa on arrival,30,36734
Uganda,Mali,visa required,0,36735
Uganda,Malta,visa required,0,36736
Uganda,Marshall Islands,visa required,0,36737
Uganda,Mauritania,visa on arrival,0,36738
Uganda,Mauritius,visa required,0,36739
Uganda,Mexico,visa required,0,36740
Uganda,Moldova,e-visa,0,36741
Uganda,Monaco,visa required,0,36742
Uganda,Mongolia,e-visa,0,36743
Uganda,Montenegro,visa required,0,36744
Uganda,Morocco,visa required,0,36745
Uganda,Mozambique,visa on arrival,30,36746
Uganda,Myanmar,e-visa,0,36747
Uganda,Namibia,visa on arrival,90,36748
Uganda,Nauru,visa required,0,36749
Uganda,Nepal,visa on arrival,150,36750
Uganda,Netherlands,visa required,0,36751
Uganda,New Zealand,visa required,0,36752
Uganda,Nicaragua,visa on arrival,30,36753
Uganda,Niger,visa required,0,36754
Uganda,Nigeria,visa on arrival,0,36755
Uganda,North Korea,visa required,0,36756
Uganda,North Macedonia,visa required,0,36757
Uganda,Norway,visa required,0,36758
Uganda,Oman,e-visa,0,36759
Uganda,Pakistan,e-visa,0,36760
Uganda,Palau,visa on arrival,30,36761
Uganda,Palestine,visa required,0,36762
Uganda,Panama,visa required,0,36763
Uganda,Papua New Guinea,e-visa,0,36764
Uganda,Paraguay,visa required,0,36765
Uganda,Peru,visa required,0,36766
Uganda,Philippines,-1,0,36767
Uganda,Poland,visa required,0,36768
Uganda,Portugal,visa required,0,36769
Uganda,Qatar,visa required,0,36770
Uganda,Romania,visa required,0,36771
Uganda,Russia,visa required,0,36772
Uganda,Rwanda,-1,0,36773
Uganda,Saint Kitts and Nevis,-1,0,36774
Uganda,Saint Lucia,visa on arrival,42,36775
Uganda,Samoa,visa on arrival,90,36776
Uganda,San Marino,visa required,0,36777
Uganda,Sao Tome and Principe,e-visa,0,36778
Uganda,Saudi Arabia,visa required,0,36779
Uganda,Senegal,visa on arrival,30,36780
Uganda,Serbia,visa required,0,36781
Uganda,Sierra Leone,visa on arrival,30,36782
Uganda,Singapore,-1,0,36783
Uganda,Slovakia,visa required,0,36784
Uganda,Slovenia,visa required,0,36785
Uganda,Solomon Islands,visa required,0,36786
Uganda,Somalia,visa on arrival,30,36787
Uganda,South Africa,e-visa,0,36788
Uganda,South Korea,e-visa,0,36789
Uganda,South Sudan,visa free,0,36790
Uganda,Spain,visa required,0,36791
Uganda,Sri Lanka,e-visa,30,36792
Uganda,Saint Vincent and the Grenadines,-1,0,36793
Uganda,Sudan,visa required,0,36794
Uganda,Suriname,visa required,90,36795
Uganda,Sweden,visa required,0,36796
Uganda,Switzerland,visa required,0,36797
Uganda,Syria,visa required,0,36798
Uganda,Taiwan,visa required,0,36799
Uganda,Tajikistan,e-visa,0,36800
Uganda,Tanzania,-1,0,36801
Uganda,Thailand,visa required,0,36802
Uganda,Timor-Leste,visa on arrival,30,36803
Uganda,Togo,visa on arrival,15,36804
Uganda,Tonga,visa required,0,36805
Uganda,Trinidad and Tobago,visa required,0,36806
Uganda,Tunisia,visa required,0,36807
Uganda,Turkmenistan,visa required,0,36808
Uganda,Tuvalu,visa on arrival,30,36809
Uganda,Turkey,visa required,0,36810
Uganda,Uganda,-1,0,36811
Uganda,Ukraine,visa required,0,36812
Uganda,United Arab Emirates,visa required,0,36813
Uganda,United Kingdom,visa required,0,36814
Uganda,United States,visa required,0,36815
Uganda,Uruguay,visa required,0,36816
Uganda,Uzbekistan,e-visa,0,36817
Uganda,Vanuatu,-1,0,36818
Uganda,Vatican,visa required,0,36819
Uganda,Venezuela,visa required,0,36820
Uganda,Vietnam,e-visa,90,36821
Uganda,Yemen,visa required,0,36822
Uganda,Zambia,-1,0,36823
Uganda,Zimbabwe,-1,0,36824
Uganda,Afghanistan,visa required,0,36825
Uganda,Dominica,-1,0,36826
Uganda,Haiti,-1,0,36827
Uganda,Seychelles,-1,0,36828
Ukraine,Albania,-1,0,36829
Ukraine,Algeria,visa required,0,36830
Ukraine,Andorra,-1,0,36831
Ukraine,Angola,visa required,0,36832
Ukraine,Antigua and Barbuda,-1,0,36833
Ukraine,Argentina,-1,0,36834
Ukraine,Armenia,visa free,0,36835
Ukraine,Australia,e-visa,0,36836
Ukraine,Austria,-1,0,36837
Ukraine,Azerbaijan,-1,0,36838
Ukraine,Bahamas,e-visa,0,36839
Ukraine,Bahrain,visa on arrival,30,36840
Ukraine,Bangladesh,visa on arrival,30,36841
Ukraine,Barbados,-1,0,36842
Ukraine,Belarus,visa free,0,36843
Ukraine,Belgium,-1,0,36844
Ukraine,Belize,visa required,0,36845
Ukraine,Benin,e-visa,0,36846
Ukraine,Bhutan,e-visa,0,36847
Ukraine,Bolivia,visa on arrival,90,36848
Ukraine,Bosnia and Herzegovina,-1,0,36849
