Passport,Destination,Requirement,duration,passport-id
ES,AZ,e-visa,30,32680
ES,BS,-1,0,32681
ES,BH,visa on arrival,30,32682
ES,BD,visa on arrival,30,32683
ES,BB,-1,0,32684
ES,BY,-1,0,32685
ES,BE,visa free,0,32686
ES,BZ,visa free,0,32687
ES,BJ,e-visa,0,32688
ES,BT,e-visa,0,32689
ES,BO,-1,0,32690
ES,BA,-1,0,32691
ES,BW,-1,0,32692
ES,BR,-1,0,32693
ES,BN,-1,0,32694
ES,BG,visa free,0,32695
ES,BF,visa on arrival,90,32696
ES,BI,visa on arrival,30,32697
ES,KH,visa on arrival,30,32698
ES,CM,e-visa,0,32699
ES,CA,e-visa,180,32700
ES,CV,-1,0,32701
ES,CF,visa required,0,32702
ES,TD,visa required,0,32703
ES,CL,-1,0,32704
ES,CN,-1,0,32705
ES,CO,-1,0,32706
ES,KM,visa on arrival,45,32707
ES,CG,visa required,0,32708
ES,CD,e-visa,90,32709
ES,CR,-1,0,32710
ES,CI,e-visa,90,32711
ES,HR,visa free,0,32712
ES,CU,visa required,30,32713
ES,CY,visa free,0,32714
ES,CZ,visa free,0,32715
ES,DK,visa free,0,32716
ES,DJ,e-visa,90,32717
ES,DO,visa free,0,32718
ES,EC,-1,0,32719
ES,EG,visa on arrival,30,32720
ES,SV,-1,0,32721
ES,GQ,e-visa,0,32722
ES,ER,visa required,0,32723
ES,EE,visa free,0,32724
ES,SZ,-1,0,32725
ES,ET,visa on arrival,90,32726
ES,FJ,-1,0,32727
ES,FI,visa free,0,32728
ES,FR,visa free,0,32729
ES,GA,-1,0,32730
ES,GM,-1,0,32731
ES,GE,-1,0,32732
ES,DE,visa free,0,32733
ES,GH,visa required,0,32734
ES,GR,visa free,0,32735
ES,GD,-1,0,32736
ES,GT,-1,0,32737
ES,GN,e-visa,90,32738
ES,GW,visa on arrival,90,32739
ES,GY,-1,0,32740
ES,HN,-1,0,32741
ES,HK,-1,0,32742
ES,HU,visa free,0,32743
ES,IS,visa free,0,32744
ES,IN,e-visa,30,32745
ES,ID,visa on arrival,30,32746
ES,IR,e-visa,30,32747
ES,IQ,visa on arrival,60,32748
ES,IE,visa free,0,32749
ES,IL,-1,0,32750
ES,IT,visa free,0,32751
ES,JM,-1,0,32752
ES,JP,-1,0,32753
ES,JO,visa on arrival,0,32754
ES,KZ,-1,0,32755
ES,KE,e-visa,90,32756
ES,KI,-1,0,32757
ES,XK,-1,0,32758
ES,KW,visa on arrival,90,32759
ES,KG,-1,0,32760
ES,LA,visa on arrival,30,32761
ES,LV,visa free,0,32762
ES,LB,visa on arrival,30,32763
ES,LS,-1,0,32764
ES,LR,visa required,0,32765
ES,LY,visa required,0,32766
ES,LI,visa free,0,32767
ES,LT,visa free,0,32768
ES,LU,visa free,0,32769
ES,MO,-1,0,32770
ES,MG,visa on arrival,90,32771
ES,MW,visa on arrival,30,32772
ES,MY,-1,0,32773
ES,MV,visa on arrival,30,32774
ES,ML,visa required,0,32775
ES,MT,visa free,0,32776
ES,MH,-1,0,32777
ES,MR,visa on arrival,0,32778
ES,MU,-1,0,32779
ES,MX,-1,0,32780
ES,MD,-1,0,32781
ES,MC,visa free,0,32782
ES,MN,-1,0,32783
ES,ME,-1,0,32784
ES,MA,-1,0,32785
ES,MZ,-1,0,32786
ES,MM,e-visa,0,32787
ES,,-1,0,32788
ES,NR,visa required,0,32789
ES,NP,visa on arrival,150,32790
ES,NL,visa free,0,32791
ES,NZ,e-visa,90,32792
ES,NI,-1,0,32793
ES,NE,visa required,0,32794
ES,NG,e-visa,0,32795
ES,KP,visa required,0,32796
ES,MK,-1,0,32797
ES,NO,visa free,0,32798
ES,OM,visa on arrival,30,32799
ES,PK,e-visa,30,32800
ES,PW,-1,0,32801
ES,PS,visa free,0,32802
ES,PA,-1,0,32803
ES,PG,e-visa,60,32804
ES,PY,-1,0,32805
ES,PE,-1,0,32806
ES,PH,-1,0,32807
ES,PL,visa free,0,32808
ES,PT,visa free,0,32809
ES,QA,visa on arrival,90,32810
ES,RO,visa free,0,32811
ES,RU,e-visa,15,32812
ES,RW,visa on arrival,30,32813
ES,KN,-1,0,32814
ES,LC,-1,0,32815
ES,WS,-1,0,32816
ES,SM,visa free,0,32817
ES,ST,-1,0,32818
ES,SA,visa on arrival,90,32819
ES,SN,-1,0,32820
ES,RS,-1,0,32821
ES,SL,visa on arrival,30,32822
ES,SG,-1,0,32823
ES,SK,visa free,0,32824
ES,SI,visa free,0,32825
ES,SB,-1,0,32826
ES,SO,visa on arrival,30,32827
ES,ZA,-1,0,32828
ES,KR,-1,0,32829
ES,SS,e-visa,0,32830
ES,ES,-1,0,32831
ES,LK,e-visa,30,32832
ES,VC,-1,0,32833
ES,SD,visa required,0,32834
ES,SR,visa required,90,32835
ES,SE,visa free,0,32836
ES,CH,visa free,0,32837
ES,SY,visa required,0,32838
ES,TW,-1,0,32839
ES,TJ,-1,0,32840
ES,TZ,visa on arrival,0,32841
ES,TH,-1,0,32842
ES,TL,-1,0,32843
ES,TG,visa on arrival,15,32844
ES,TO,-1,0,32845
ES,TT,-1,0,32846
ES,TN,-1,0,32847
ES,TM,visa required,0,32848
ES,TV,-1,0,32849
ES,TR,-1,0,32850
ES,UG,e-visa,0,32851
ES,UA,-1,0,32852
ES,AE,-1,0,32853
ES,GB,-1,0,32854
ES,US,e-visa,90,32855
ES,UY,-1,0,32856
ES,UZ,-1,0,32857
ES,VU,-1,0,32858
ES,VA,visa free,0,32859
ES,VE,-1,0,32860
ES,VN,-1,0,32861
ES,YE,visa required,0,32862
ES,ZM,-1,0,32863
ES,ZW,visa on arrival,90,32864
ES,AF,visa required,0,32865
ES,DM,-1,0,32866
ES,HT,-1,0,32867
ES,SC,-1,0,32868
LK,AL,e-visa,0,32869
LK,DZ,visa required,0,32870
LK,AD,visa required,0,32871
LK,AO,visa required,0,32872
LK,AG,e-visa,0,32873
LK,AR,visa required,0,32874
LK,AM,visa required,0,32875
LK,AU,e-visa,0,32876
LK,AT,visa required,0,32877
LK,AZ,e-visa,30,32878
LK,BS,-1,0,32879
LK,BH,e-visa,0,32880
LK,BD,visa required,0,32881
LK,BB,-1,0,32882
LK,BY,visa required,0,32883
LK,BE,visa required,0,32884
LK,BZ,visa required,0,32885
LK,BJ,e-visa,0,32886
LK,BT,e-visa,0,32887
LK,BO,visa on arrival,90,32888
LK,BA,visa required,0,32889
LK,BW,e-visa,0,32890
LK,BR,visa required,0,32891
LK,BN,visa required,0,32892
LK,BG,visa required,0,32893
LK,BF,e-visa,0,32894
LK,BI,visa on arrival,30,32895
LK,KH,visa on arrival,30,32896
LK,CM,e-visa,0,32897
LK,CA,visa required,0,32898
LK,CV,visa on arrival,0,32899
LK,CF,visa required,0,32900
LK,TD,visa required,0,32901
LK,CL,visa required,0,32902
LK,CN,visa required,0,32903
LK,CO,e-visa,0,32904
LK,KM,visa on arrival,45,32905
LK,CG,visa required,0,32906
LK,CD,e-visa,90,32907
LK,CR,visa required,0,32908
LK,CI,e-visa,90,32909
LK,HR,visa required,0,32910
LK,CU,visa required,0,32911
LK,CY,visa required,0,32912
LK,CZ,visa required,0,32913
LK,DK,visa required,0,32914
LK,DJ,e-visa,90,32915
LK,DO,visa required,0,32916
LK,EC,e-visa,0,32917
LK,EG,visa required,0,32918
LK,SV,e-visa,0,32919
LK,GQ,e-visa,0,32920
LK,ER,visa required,0,32921
LK,EE,visa required,0,32922
LK,SZ,visa required,0,32923
LK,ET,e-visa,90,32924
LK,FJ,visa required,0,32925
LK,FI,visa required,0,32926
LK,FR,visa required,0,32927
LK,GA,e-visa,90,32928
LK,GM,-1,0,32929
LK,GE,e-visa,0,32930
LK,DE,visa required,0,32931
LK,GH,visa required,0,32932
LK,GR,visa required,0,32933
LK,GD,-1,0,32934
LK,GT,visa required,0,32935
LK,GN,e-visa,90,32936
LK,GW,visa on arrival,90,32937
LK,GY,visa required,0,32938
LK,HN,visa required,0,32939
LK,HK,e-visa,0,32940
LK,HU,visa required,0,32941
LK,IS,visa required,0,32942
LK,IN,e-visa,30,32943
LK,ID,e-visa,0,32944
LK,IR,e-visa,30,32945
LK,IQ,visa required,0,32946
LK,IE,visa required,0,32947
LK,IL,visa required,0,32948
LK,IT,visa required,0,32949
LK,JM,visa required,0,32950
LK,JP,visa required,0,32951
LK,JO,e-visa,0,32952
LK,KZ,e-visa,0,32953
LK,KE,e-visa,90,32954
LK,KI,-1,0,32955
LK,XK,visa required,0,32956
LK,KW,visa required,0,32957
LK,KG,e-visa,0,32958
LK,LA,visa on arrival,30,32959
LK,LV,visa required,0,32960
LK,LB,visa required,0,32961
LK,LS,visa free,0,32962
LK,LR,visa required,0,32963
LK,LY,visa required,0,32964
LK,LI,visa required,0,32965
LK,LT,visa required,0,32966
LK,LU,visa required,0,32967
LK,MO,visa required,0,32968
LK,MG,visa on arrival,90,32969
LK,MW,e-visa,90,32970
LK,MY,e-visa,30,32971
LK,MV,visa on arrival,30,32972
LK,ML,visa required,0,32973
LK,MT,visa required,0,32974
LK,MH,visa required,0,32975
LK,MR,visa on arrival,0,32976
LK,MU,visa on arrival,60,32977
LK,MX,visa required,0,32978
LK,MD,e-visa,0,32979
LK,MC,visa required,0,32980
LK,MN,visa required,0,32981
LK,ME,visa required,0,32982
LK,MA,visa required,0,32983
LK,MZ,e-visa,0,32984
LK,MM,e-visa,0,32985
LK,,visa required,0,32986
LK,NR,visa required,0,32987
LK,NP,visa on arrival,150,32988
LK,NL,visa required,0,32989
LK,NZ,visa required,0,32990
LK,NI,visa required,0,32991
LK,NE,visa required,0,32992
LK,NG,e-visa,0,32993
LK,KP,visa required,0,32994
LK,MK,visa required,0,32995
LK,NO,visa required,0,32996
LK,OM,e-visa,0,32997
LK,PK,e-visa,30,32998
LK,PW,visa on arrival,30,32999
LK,PS,visa required,0,33000
LK,PA,visa required,0,33001
LK,PG,visa required,0,33002
LK,PY,visa required,0,33003
LK,PE,visa required,0,33004
LK,PH,visa required,0,33005
LK,PL,visa required,0,33006
LK,PT,visa required,0,33007
LK,QA,visa required,0,33008
LK,RO,visa required,0,33009
LK,RU,visa required,0,33010
LK,RW,-1,0,33011
LK,KN,-1,0,33012
LK,LC,visa required,0,33013
LK,WS,visa on arrival,90,33014
LK,SM,visa required,0,33015
LK,ST,e-visa,0,33016
LK,SA,visa required,0,33017
LK,SN,visa required,0,33018
LK,RS,visa required,0,33019
LK,SL,visa on arrival,30,33020
LK,SG,-1,0,33021
LK,SK,visa required,0,33022
LK,SI,visa required,0,33023
LK,SB,visa required,0,33024
LK,SO,visa required,0,33025
LK,ZA,visa required,0,33026
LK,KR,e-visa,0,33027
LK,SS,e-visa,0,33028
LK,ES,visa required,0,33029
LK,LK,-1,0,33030
LK,VC,-1,0,33031
LK,SD,visa required,0,33032
LK,SR,e-visa,90,33033
LK,SE,visa required,0,33034
LK,CH,visa required,0,33035
LK,SY,visa required,0,33036
LK,TW,visa required,0,33037
LK,TJ,-1,0,33038
LK,TZ,e-visa,0,33039
LK,TH,visa required,0,33040
LK,TL,visa on arrival,30,33041
LK,TG,visa on arrival,15,33042
LK,TO,visa required,0,33043
LK,TT,visa required,0,33044
LK,TN,visa required,0,33045
LK,TM,visa required,0,33046
LK,TV,visa on arrival,30,33047
LK,TR,visa required,0,33048
LK,UG,e-visa,0,33049
LK,UA,visa required,0,33050
LK,AE,visa required,0,33051
LK,GB,visa required,0,33052
LK,US,visa required,0,33053
LK,UY,visa required,0,33054
LK,UZ,e-visa,30,33055
LK,VU,-1,0,33056
LK,VA,visa required,0,33057
LK,VE,-1,0,33058
LK,VN,e-visa,90,33059
LK,YE,visa required,0,33060
LK,ZM,e-visa,0,33061
LK,ZW,e-visa,0,33062
LK,AF,visa required,0,33063
LK,DM,-1,0,33064
LK,HT,-1,0,33065
LK,SC,-1,0,33066
VC,AL,e-visa,0,33067
VC,DZ,visa required,0,33068
VC,AD,-1,0,33069
VC,AO,-1,0,33070
VC,AG,visa free,0,33071
VC,AR,-1,0,33072
VC,AM,visa on arrival,120,33073
VC,AU,e-visa,0,33074
VC,AT,-1,0,33075
VC,AZ,visa required,0,33076
VC,BS,-1,0,33077
VC,BH,e-visa,0,33078
VC,BD,visa on arrival,30,33079
VC,BB,-1,0,33080
VC,BY,-1,0,33081
VC,BE,-1,0,33082
VC,BZ,visa free,0,33083
VC,BJ,e-visa,0,33084
VC,BT,e-visa,0,33085
VC,BO,visa on arrival,90,33086
VC,BA,-1,0,33087
VC,BW,-1,0,33088
VC,BR,-1,0,33089
VC,BN,visa required,0,33090
VC,BG,-1,0,33091
VC,BF,e-visa,0,33092
VC,BI,visa on arrival,30,33093
VC,KH,visa on arrival,30,33094
VC,CM,e-visa,0,33095
VC,CA,visa required,0,33096
VC,CV,visa on arrival,0,33097
VC,CF,visa required,0,33098
VC,TD,visa required,0,33099
VC,CL,-1,0,33100
VC,CN,visa required,0,33101
VC,CO,-1,0,33102
VC,KM,visa on arrival,45,33103
VC,CG,visa required,0,33104
VC,CD,e-visa,90,33105
VC,CR,-1,0,33106
VC,CI,e-visa,90,33107
VC,HR,-1,0,33108
VC,CU,-1,0,33109
VC,CY,-1,0,33110
VC,CZ,-1,0,33111
VC,DK,-1,0,33112
VC,DJ,e-visa,90,33113
VC,DO,visa free,0,33114
VC,EC,-1,0,33115
VC,EG,visa on arrival,30,33116
VC,SV,-1,0,33117
VC,GQ,e-visa,0,33118
VC,ER,visa required,0,33119
VC,EE,-1,0,33120
VC,SZ,visa required,0,33121
VC,ET,e-visa,90,33122
VC,FJ,-1,0,33123
VC,FI,-1,0,33124
VC,FR,-1,0,33125
VC,GA,e-visa,90,33126
VC,GM,-1,0,33127
VC,GE,-1,0,33128
VC,DE,-1,0,33129
VC,GH,-1,0,33130
VC,GR,-1,0,33131
VC,GD,visa free,0,33132
VC,GT,-1,0,33133
VC,GN,e-visa,90,33134
VC,GW,visa on arrival,90,33135
VC,GY,-1,0,33136
VC,HN,-1,0,33137
VC,HK,-1,0,33138
VC,HU,-1,0,33139
VC,IS,-1,0,33140
VC,IN,e-visa,30,33141
VC,ID,e-visa,0,33142
VC,IR,e-visa,30,33143
VC,IQ,visa required,0,33144
VC,IE,-1,0,33145
VC,IL,-1,0,33146
VC,IT,-1,0,33147
VC,JM,visa free,0,33148
VC,JP,visa required,0,33149
VC,JO,visa on arrival,0,33150
VC,KZ,e-visa,0,33151
VC,KE,e-visa,90,33152
VC,KI,-1,0,33153
VC,XK,-1,0,33154
VC,KW,visa required,0,33155
VC,KG,e-visa,0,33156
VC,LA,visa on arrival,30,33157
VC,LV,-1,0,33158
VC,LB,visa required,0,33159
VC,LS,-1,0,33160
VC,LR,visa required,0,33161
VC,LY,visa required,0,33162
VC,LI,-1,0,33163
VC,LT,-1,0,33164
VC,LU,-1,0,33165
VC,MO,visa on arrival,30,33166
VC,MG,visa on arrival,90,33167
VC,MW,-1,0,33168
VC,MY,-1,0,33169
VC,MV,visa on arrival,30,33170
VC,ML,visa required,0,33171
VC,MT,-1,0,33172
VC,MH,visa on arrival,90,33173
VC,MR,visa on arrival,0,33174
VC,MU,-1,0,33175
VC,MX,visa required,0,33176
VC,MD,-1,0,33177
VC,MC,-1,0,33178
VC,MN,e-visa,0,33179
VC,ME,-1,0,33180
VC,MA,visa required,0,33181
VC,MZ,visa on arrival,30,33182
VC,MM,visa required,0,33183
VC,,visa required,0,33184
VC,NR,visa required,0,33185
VC,NP,visa on arrival,150,33186
VC,NL,-1,0,33187
VC,NZ,visa required,0,33188
VC,NI,-1,0,33189
VC,NE,visa required,0,33190
VC,NG,e-visa,0,33191
VC,KP,visa required,0,33192
VC,MK,visa required,0,33193
VC,NO,-1,0,33194
VC,OM,e-visa,0,33195
VC,PK,e-visa,0,33196
VC,PW,visa on arrival,30,33197
VC,PS,visa free,0,33198
VC,PA,-1,0,33199
VC,PG,e-visa,30,33200
VC,PY,visa required,0,33201
VC,PE,-1,0,33202
VC,PH,-1,0,33203
VC,PL,-1,0,33204
VC,PT,-1,0,33205
VC,QA,visa required,0,33206
VC,RO,-1,0,33207
VC,RU,-1,0,33208
VC,RW,-1,0,33209
VC,KN,visa free,0,33210
VC,LC,visa free,0,33211
VC,WS,visa on arrival,90,33212
VC,SM,-1,0,33213
VC,ST,e-visa,0,33214
VC,SA,visa required,0,33215
VC,SN,visa on arrival,30,33216
VC,RS,-1,0,33217
VC,SL,visa on arrival,30,33218
VC,SG,-1,0,33219
VC,SK,-1,0,33220
VC,SI,-1,0,33221
VC,SB,visa on arrival,90,33222
VC,SO,visa required,0,33223
VC,ZA,-1,0,33224
VC,KR,e-visa,90,33225
VC,SS,e-visa,0,33226
VC,ES,-1,0,33227
VC,LK,e-visa,30,33228
VC,VC,-1,0,33229
VC,SD,visa required,0,33230
VC,SR,-1,0,33231
VC,SE,-1,0,33232
VC,CH,-1,0,33233
VC,SY,visa required,0,33234
VC,TW,-1,0,33235
VC,TJ,e-visa,0,33236
VC,TZ,-1,0,33237
VC,TH,e-visa,0,33238
VC,TL,visa on arrival,30,33239
VC,TG,visa on arrival,15,33240
VC,TO,visa on arrival,31,33241
VC,TT,visa free,0,33242
VC,TN,visa required,0,33243
VC,TM,visa required,0,33244
VC,TV,visa on arrival,30,33245
VC,TR,visa on arrival,90,33246
VC,UG,-1,0,33247
VC,UA,-1,0,33248
VC,AE,-1,0,33249
VC,GB,-1,0,33250
VC,US,visa required,0,33251
VC,UY,-1,0,33252
VC,UZ,-1,0,33253
VC,VU,-1,0,33254
VC,VA,-1,0,33255
VC,VE,-1,0,33256
VC,VN,e-visa,90,33257
VC,YE,visa required,0,33258
VC,ZM,-1,0,33259
VC,ZW,-1,0,33260
VC,AF,visa required,0,33261
VC,DM,visa free,0,33262
VC,HT,-1,0,33263
VC,SC,-1,0,33264
SD,AL,e-visa,0,33265
SD,DZ,visa required,0,33266
SD,AD,visa required,0,33267
SD,AO,visa required,0,33268
SD,AG,e-visa,0,33269
SD,AR,visa required,0,33270
SD,AM,visa required,0,33271
SD,AU,e-visa,0,33272
SD,AT,visa required,0,33273
SD,AZ,visa required,0,33274
SD,BS,e-visa,0,33275
SD,BH,e-visa,0,33276
SD,BD,visa on arrival,30,33277
SD,BB,-1,0,33278
SD,BY,visa required,0,33279
SD,BE,visa required,0,33280
SD,BZ,visa required,0,33281
SD,BJ,-1,0,33282
SD,BT,e-visa,0,33283
SD,BO,e-visa,0,33284
SD,BA,visa required,0,33285
SD,BW,e-visa,0,33286
SD,BR,visa required,0,33287
SD,BN,visa required,0,33288
SD,BG,visa required,0,33289
SD,BF,e-visa,0,33290
SD,BI,visa on arrival,30,33291
SD,KH,visa on arrival,30,33292
SD,CM,e-visa,0,33293
SD,CA,visa required,0,33294
SD,CV,visa on arrival,0,33295
SD,CF,visa required,0,33296
SD,TD,visa required,0,33297
SD,CL,visa required,0,33298
SD,CN,visa required,0,33299
SD,CO,e-visa,0,33300
SD,KM,visa on arrival,45,33301
SD,CG,visa required,0,33302
SD,CD,e-visa,90,33303
SD,CR,visa required,0,33304
SD,CI,e-visa,90,33305
SD,HR,visa required,0,33306
SD,CU,visa required,30,33307
SD,CY,visa required,0,33308
SD,CZ,visa required,0,33309
SD,DK,visa required,0,33310
SD,DJ,e-visa,90,33311
SD,DO,visa required,0,33312
SD,EC,e-visa,0,33313
SD,EG,visa required,0,33314
SD,SV,e-visa,0,33315
SD,GQ,e-visa,0,33316
SD,ER,visa on arrival,0,33317
SD,EE,visa required,0,33318
SD,SZ,visa required,0,33319
SD,ET,e-visa,90,33320
SD,FJ,visa required,0,33321
SD,FI,visa required,0,33322
SD,FR,visa required,0,33323
SD,GA,e-visa,90,33324
SD,GM,-1,0,33325
SD,GE,e-visa,0,33326
SD,DE,visa required,0,33327
SD,GH,-1,0,33328
SD,GR,visa required,0,33329
SD,GD,visa required,0,33330
SD,GT,visa required,0,33331
SD,GN,e-visa,90,33332
SD,GW,visa on arrival,90,33333
SD,GY,visa required,0,33334
SD,HN,visa required,0,33335
SD,HK,e-visa,0,33336
SD,HU,visa required,0,33337
SD,IS,visa required,0,33338
SD,IN,visa required,0,33339
SD,ID,e-visa,0,33340
SD,IR,e-visa,30,33341
SD,IQ,visa required,0,33342
SD,IE,visa required,0,33343
SD,IL,visa required,0,33344
SD,IT,visa required,0,33345
SD,JM,visa required,0,33346
SD,JP,visa required,0,33347
SD,JO,e-visa,0,33348
SD,KZ,visa required,0,33349
SD,KE,e-visa,90,33350
SD,KI,visa required,0,33351
SD,XK,visa required,0,33352
SD,KW,visa required,0,33353
SD,KG,e-visa,0,33354
SD,LA,visa on arrival,30,33355
SD,LV,visa required,0,33356
SD,LB,visa on arrival,30,33357
SD,LS,e-visa,14,33358
SD,LR,visa required,0,33359
SD,LY,no admission,0,33360
SD,LI,visa required,0,33361
SD,LT,visa required,0,33362
SD,LU,visa required,0,33363
SD,MO,visa on arrival,30,33364
SD,MG,visa on arrival,90,33365
SD,MW,e-visa,90,33366
SD,MY,-1,0,33367
SD,MV,visa on arrival,30,33368
SD,ML,visa required,0,33369
SD,MT,visa required,0,33370
SD,MH,visa required,0,33371
SD,MR,visa on arrival,0,33372
SD,MU,visa required,0,33373
SD,MX,visa required,0,33374
SD,MD,visa required,0,33375
SD,MC,visa required,0,33376
SD,MN,visa required,0,33377
SD,ME,visa required,0,33378
SD,MA,visa required,0,33379
SD,MZ,visa on arrival,30,33380
SD,MM,visa required,0,33381
SD,,visa required,0,33382
SD,NR,visa required,0,33383
SD,NP,visa on arrival,150,33384
SD,NL,visa required,0,33385
SD,NZ,visa required,0,33386
SD,NI,visa required,0,33387
SD,NE,visa required,0,33388
SD,NG,visa on arrival,0,33389
SD,KP,visa required,0,33390
SD,MK,visa required,0,33391
SD,NO,visa required,0,33392
SD,OM,e-visa,0,33393
SD,PK,e-visa,0,33394
SD,PW,visa on arrival,30,33395
SD,PS,visa required,0,33396
SD,PA,visa required,0,33397
SD,PG,visa required,0,33398
SD,PY,visa required,0,33399
SD,PE,visa required,0,33400
SD,PH,visa required,0,33401
SD,PL,visa required,0,33402
SD,PT,visa required,0,33403
SD,QA,visa required,0,33404
SD,RO,visa required,0,33405
SD,RU,visa required,0,33406
SD,RW,-1,0,33407
SD,KN,e-visa,0,33408
SD,LC,visa on arrival,42,33409
SD,WS,visa on arrival,90,33410
SD,SM,visa required,0,33411
SD,ST,e-visa,0,33412
SD,SA,visa required,0,33413
SD,SN,visa required,0,33414
SD,RS,visa required,0,33415
SD,SL,e-visa,0,33416
SD,SG,e-visa,0,33417
SD,SK,visa required,0,33418
SD,SI,visa required,0,33419
SD,SB,visa required,0,33420
SD,SO,visa on arrival,30,33421
SD,ZA,visa required,0,33422
SD,KR,e-visa,0,33423
SD,SS,e-visa,0,33424
SD,ES,visa required,0,33425
SD,LK,e-visa,30,33426
SD,VC,-1,0,33427
SD,SD,-1,0,33428
SD,SR,visa required,90,33429
SD,SE,visa required,0,33430
SD,CH,visa required,0,33431
SD,SY,visa free,0,33432
SD,TW,visa required,0,33433
SD,TJ,e-visa,0,33434
SD,TZ,visa on arrival,0,33435
SD,TH,visa required,0,33436
SD,TL,visa on arrival,30,33437
SD,TG,visa on arrival,15,33438
SD,TO,visa required,0,33439
SD,TT,visa required,0,33440
SD,TN,visa required,0,33441
SD,TM,visa required,0,33442
SD,TV,visa on arrival,30,33443
SD,TR,visa required,0,33444
SD,UG,e-visa,0,33445
SD,UA,visa required,0,33446
SD,AE,visa required,0,33447
SD,GB,visa required,0,33448
SD,US,visa required,0,33449
SD,UY,visa required,0,33450
SD,UZ,e-visa,0,33451
SD,VU,visa required,0,33452
SD,VA,visa required,0,33453
SD,VE,visa required,0,33454
SD,VN,e-visa,90,33455
SD,YE,visa required,0,33456
SD,ZM,e-visa,0,33457
SD,ZW,e-visa,0,33458
SD,AF,visa required,0,33459
SD,DM,-1,0,33460
SD,HT,-1,0,33461
SD,SC,-1,0,33462
SR,AL,e-visa,0,33463
SR,DZ,visa required,0,33464
SR,AD,visa required,0,33465
SR,AO,-1,0,33466
SR,AG,-1,0,33467
SR,AR,-1,0,33468
SR,AM,e-visa,120,33469
SR,AU,e-visa,0,33470
SR,AT,visa required,0,33471
SR,AZ,visa required,0,33472
SR,BS,-1,0,33473
SR,BH,visa on arrival,30,33474
SR,BD,visa on arrival,30,33475
SR,BB,-1,0,33476
SR,BY,visa required,0,33477
SR,BE,visa required,0,33478
SR,BZ,visa free,0,33479
SR,BJ,e-visa,0,33480
SR,BT,e-visa,0,33481
SR,BO,visa on arrival,90,33482
SR,BA,visa required,0,33483
SR,BW,e-visa,0,33484
SR,BR,-1,0,33485
SR,BN,visa required,0,33486
SR,BG,visa required,0,33487
SR,BF,e-visa,0,33488
SR,BI,visa on arrival,30,33489
SR,KH,visa on arrival,30,33490
SR,CM,e-visa,0,33491
SR,CA,visa required,0,33492
SR,CV,visa on arrival,0,33493
SR,CF,visa required,0,33494
SR,TD,visa required,0,33495
SR,CL,visa required,0,33496
SR,CN,-1,0,33497
SR,CO,-1,0,33498
SR,KM,visa on arrival,45,33499
SR,CG,visa required,0,33500
SR,CD,e-visa,90,33501
SR,CR,-1,0,33502
SR,CI,e-visa,90,33503
SR,HR,visa required,0,33504
SR,CU,visa required,30,33505
SR,CY,visa required,0,33506
SR,CZ,visa required,0,33507
SR,DK,visa required,0,33508
SR,DJ,e-visa,90,33509
SR,DO,visa free,0,33510
SR,EC,-1,0,33511
SR,EG,visa on arrival,30,33512
SR,SV,e-visa,0,33513
SR,GQ,e-visa,0,33514
SR,ER,visa required,0,33515
SR,EE,visa required,0,33516
SR,SZ,visa required,0,33517
SR,ET,e-visa,90,33518
SR,FJ,visa required,0,33519
SR,FI,visa required,0,33520
SR,FR,visa required,0,33521
SR,GA,e-visa,90,33522
SR,GM,-1,0,33523
SR,GE,e-visa,0,33524
SR,DE,visa required,0,33525
SR,GH,visa required,0,33526
SR,GR,visa required,0,33527
SR,GD,-1,0,33528
SR,GT,visa required,0,33529
SR,GN,e-visa,90,33530
SR,GW,visa on arrival,90,33531
SR,GY,-1,0,33532
SR,HN,visa required,0,33533
SR,HK,-1,0,33534
SR,HU,visa required,0,33535
SR,IS,visa required,0,33536
SR,IN,e-visa,30,33537
SR,ID,visa on arrival,30,33538
SR,IR,e-visa,30,33539
SR,IQ,visa required,0,33540
SR,IE,visa required,0,33541
SR,IL,-1,0,33542
SR,IT,visa required,0,33543
SR,JM,-1,0,33544
SR,JP,-1,0,33545
SR,JO,visa on arrival,0,33546
SR,KZ,e-visa,0,33547
SR,KE,e-visa,90,33548
SR,KI,-1,0,33549
SR,XK,visa required,0,33550
SR,KW,visa required,0,33551
SR,KG,e-visa,0,33552
SR,LA,visa required,0,33553
SR,LV,visa required,0,33554
SR,LB,visa required,0,33555
SR,LS,e-visa,14,33556
SR,LR,visa required,0,33557
SR,LY,visa required,0,33558
SR,LI,visa required,0,33559
SR,LT,visa required,0,33560
SR,LU,visa required,0,33561
SR,MO,visa on arrival,30,33562
SR,MG,visa on arrival,90,33563
SR,MW,visa on arrival,30,33564
SR,MY,-1,0,33565
SR,MV,visa on arrival,30,33566
SR,ML,visa required,0,33567
SR,MT,visa required,0,33568
SR,MH,visa required,0,33569
SR,MR,visa on arrival,0,33570
SR,MU,-1,0,33571
SR,MX,visa required,0,33572
SR,MD,e-visa,0,33573
SR,MC,visa required,0,33574
SR,MN,e-visa,0,33575
SR,ME,visa required,0,33576
SR,MA,visa required,0,33577
SR,MZ,visa on arrival,30,33578
SR,MM,visa required,0,33579
SR,,visa required,0,33580
SR,NR,visa required,0,33581
SR,NP,visa on arrival,150,33582
SR,NL,visa required,0,33583
SR,NZ,visa required,0,33584
SR,NI,visa on arrival,30,33585
